INDEX,STATION,STATION_NAME,DATE,HPCP,,,
16453,COOP:366993,PITTSBURGH ASOS PA US,10/21/11,0,,,
16454,COOP:366993,PITTSBURGH ASOS PA US,10/21/11,0,,,
16455,COOP:366993,PITTSBURGH ASOS PA US,10/21/11,0,,,
16456,COOP:366993,PITTSBURGH ASOS PA US,10/21/11,0,,,
16457,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0,,,
16458,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0,,,
16459,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0,,,
16460,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0.03,,,
16461,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0,,,
16462,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0.07,,,
16463,COOP:366993,PITTSBURGH ASOS PA US,10/24/11,0,,,
16464,COOP:366993,PITTSBURGH ASOS PA US,10/26/11,0,,,
16465,COOP:366993,PITTSBURGH ASOS PA US,10/26/11,0.16,,,
16466,COOP:366993,PITTSBURGH ASOS PA US,10/26/11,0.04,,,
16467,COOP:366993,PITTSBURGH ASOS PA US,10/26/11,0,,,
16468,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.13,,,
16469,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.07,,,
16470,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.09,,,
16471,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.01,,,
16472,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.02,,,
16473,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.03,,,
16474,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.02,,,
16475,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.02,,,
16476,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.01,,,
16477,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16478,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.03,,,
16479,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16480,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.01,,,
16481,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.05,,,
16482,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16483,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.01,,,
16484,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16485,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16486,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0,,,
16487,COOP:366993,PITTSBURGH ASOS PA US,10/27/11,0.01,,,
16488,COOP:366993,PITTSBURGH ASOS PA US,10/28/11,0,,,
16489,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16490,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16491,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.01,,,
16492,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.01,,,
16493,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.05,,,
16494,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.05,,,
16495,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.06,,,
16496,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.04,,,
16497,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.02,,,
16498,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.03,,,
16499,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.01,,,
16500,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.02,,,
16501,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0.01,,,
16502,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16503,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16504,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16505,COOP:366993,PITTSBURGH ASOS PA US,10/29/11,0,,,
16506,COOP:366993,PITTSBURGH ASOS PA US,10/31/11,0,,,
16507,COOP:366993,PITTSBURGH ASOS PA US,10/31/11,0.04,,,
16508,COOP:366993,PITTSBURGH ASOS PA US,10/31/11,0.02,,,
16509,COOP:366993,PITTSBURGH ASOS PA US,10/31/11,0.01,,,
16510,COOP:366993,PITTSBURGH ASOS PA US,10/31/11,0.01,,,
990,COOP:366111,MURRYSVILLE 2 SW PA US,11/1/11,0,,,
991,COOP:366111,MURRYSVILLE 2 SW PA US,11/1/11,0,,,
16511,COOP:366993,PITTSBURGH ASOS PA US,11/1/11,0,,,
16512,COOP:366993,PITTSBURGH ASOS PA US,11/9/11,0,,,
16513,COOP:366993,PITTSBURGH ASOS PA US,11/9/11,0.02,,,
16514,COOP:366993,PITTSBURGH ASOS PA US,11/9/11,0.07,,,
16515,COOP:366993,PITTSBURGH ASOS PA US,11/9/11,0,,,
16516,COOP:366993,PITTSBURGH ASOS PA US,11/10/11,0.01,,,
16517,COOP:366993,PITTSBURGH ASOS PA US,11/10/11,0,,,
16518,COOP:366993,PITTSBURGH ASOS PA US,11/11/11,0,,,
16519,COOP:366993,PITTSBURGH ASOS PA US,11/11/11,0,,,
16520,COOP:366993,PITTSBURGH ASOS PA US,11/11/11,0,,,
16521,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.01,,,
16522,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.08,,,
16523,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0,,,
16524,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0,,,
16525,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.03,,,
16526,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0,,,
16527,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.15,,,
16528,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.02,,,
16529,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.16,,,
16530,COOP:366993,PITTSBURGH ASOS PA US,11/14/11,0.21,,,
16531,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.17,,,
16532,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.11,,,
16533,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.09,,,
16534,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.04,,,
16535,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.05,,,
16536,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16537,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.03,,,
16538,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.02,,,
16539,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.03,,,
16540,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.02,,,
16541,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16542,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16543,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.01,,,
16544,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16545,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0.01,,,
16546,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16547,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16548,COOP:366993,PITTSBURGH ASOS PA US,11/15/11,0,,,
16549,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16550,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16551,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16552,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.01,,,
16553,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16554,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16555,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.05,,,
16556,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.09,,,
16557,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.09,,,
16558,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.04,,,
16559,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.03,,,
16560,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.01,,,
16561,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0.01,,,
16562,COOP:366993,PITTSBURGH ASOS PA US,11/16/11,0,,,
16563,COOP:366993,PITTSBURGH ASOS PA US,11/17/11,0,,,
16564,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0,,,
16565,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0.03,,,
16566,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0.07,,,
16567,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0.04,,,
16568,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0,,,
16569,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0.01,,,
16570,COOP:366993,PITTSBURGH ASOS PA US,11/20/11,0.01,,,
16571,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.03,,,
16572,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.02,,,
16573,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0,,,
16574,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.02,,,
16575,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0,,,
16576,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.01,,,
16577,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.03,,,
16578,COOP:366993,PITTSBURGH ASOS PA US,11/21/11,0.02,,,
16579,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0,,,
16580,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0,,,
16581,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0,,,
16582,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0,,,
16583,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.05,,,
16584,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.07,,,
16585,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.09,,,
16586,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.11,,,
16587,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.2,,,
16588,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.06,,,
16589,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.06,,,
16590,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.04,,,
16591,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.03,,,
16592,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.04,,,
16593,COOP:366993,PITTSBURGH ASOS PA US,11/22/11,0.04,,,
16594,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0.02,,,
16595,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0.01,,,
16596,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0,,,
16597,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0,,,
16598,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0,,,
16599,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0,,,
16600,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0.03,,,
16601,COOP:366993,PITTSBURGH ASOS PA US,11/23/11,0,,,
16602,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0,,,
16603,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.02,,,
16604,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.03,,,
16605,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.01,,,
16606,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.03,,,
16607,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.08,,,
16608,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.04,,,
16609,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.03,,,
16610,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.03,,,
16611,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0,,,
16612,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0,,,
16613,COOP:366993,PITTSBURGH ASOS PA US,11/27/11,0.01,,,
16614,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16615,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.04,,,
16616,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.03,,,
16617,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.03,,,
16618,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.02,,,
16619,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.02,,,
16620,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.03,,,
16621,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.01,,,
16622,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0.02,,,
16623,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16624,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16625,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16626,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16627,COOP:366993,PITTSBURGH ASOS PA US,11/28/11,0,,,
16628,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.01,,,
16629,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.02,,,
16630,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.02,,,
16631,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.06,,,
16632,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.03,,,
16633,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.05,,,
16634,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.08,,,
16635,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.04,,,
16636,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.01,,,
16637,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.01,,,
16638,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.06,,,
16639,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0.06,,,
16640,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0,,,
16641,COOP:366993,PITTSBURGH ASOS PA US,11/29/11,0,,,
16642,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16643,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16644,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16645,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16646,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16647,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16648,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0.01,,,
16649,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16650,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16651,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16652,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
16653,COOP:366993,PITTSBURGH ASOS PA US,11/30/11,0,,,
992,COOP:366111,MURRYSVILLE 2 SW PA US,12/1/11,0,,,
993,COOP:366111,MURRYSVILLE 2 SW PA US,12/1/11,0,,,
16654,COOP:366993,PITTSBURGH ASOS PA US,12/1/11,0,,,
16655,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0,,,
16656,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0,,,
16657,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0,,,
16658,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0,,,
16659,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0,,,
16660,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0.01,,,
16661,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0.05,,,
16662,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0.08,,,
16663,COOP:366993,PITTSBURGH ASOS PA US,12/5/11,0.02,,,
16664,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16665,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16666,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0.01,,,
16667,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0.01,,,
16668,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16669,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16670,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0.02,,,
16671,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16672,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16673,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16674,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16675,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16676,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16677,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16678,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16679,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16680,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0.01,,,
16681,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16682,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16683,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16684,COOP:366993,PITTSBURGH ASOS PA US,12/6/11,0,,,
16685,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16686,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16687,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.01,,,
16688,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.01,,,
16689,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.03,,,
16690,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.01,,,
16691,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.02,,,
16692,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16693,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16694,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16695,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0.01,,,
16696,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16697,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16698,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16699,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16700,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16701,COOP:366993,PITTSBURGH ASOS PA US,12/7/11,0,,,
16702,COOP:366993,PITTSBURGH ASOS PA US,12/9/11,0,,,
16703,COOP:366993,PITTSBURGH ASOS PA US,12/9/11,0,,,
16704,COOP:366993,PITTSBURGH ASOS PA US,12/9/11,0,,,
16705,COOP:366993,PITTSBURGH ASOS PA US,12/9/11,0,,,
16706,COOP:366993,PITTSBURGH ASOS PA US,12/10/11,0,,,
16707,COOP:366993,PITTSBURGH ASOS PA US,12/10/11,0,,,
16708,COOP:366993,PITTSBURGH ASOS PA US,12/10/11,0,,,
16709,COOP:366993,PITTSBURGH ASOS PA US,12/10/11,0,,,
16710,COOP:366993,PITTSBURGH ASOS PA US,12/13/11,0,,,
16711,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0.01,,,
16712,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0.01,,,
16713,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0,,,
16714,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0.01,,,
16715,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0,,,
16716,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0,,,
16717,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0,,,
16718,COOP:366993,PITTSBURGH ASOS PA US,12/14/11,0,,,
16719,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16720,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16721,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16722,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16723,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0.02,,,
16724,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16725,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16726,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16727,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0,,,
16728,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0.02,,,
16729,COOP:366993,PITTSBURGH ASOS PA US,12/15/11,0.1,,,
16730,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16731,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16732,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16733,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16734,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16735,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16736,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16737,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0.01,,,
16738,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16739,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16740,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0.01,,,
16741,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16742,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16743,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16744,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16745,COOP:366993,PITTSBURGH ASOS PA US,12/17/11,0,,,
16746,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16747,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0.01,,,
16748,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16749,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16750,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16751,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16752,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16753,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16754,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16755,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16756,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16757,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16758,COOP:366993,PITTSBURGH ASOS PA US,12/18/11,0,,,
16759,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16760,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16761,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16762,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16763,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16764,COOP:366993,PITTSBURGH ASOS PA US,12/19/11,0,,,
16765,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0,,,
16766,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0,,,
16767,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16768,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16769,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.02,,,
16770,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.03,,,
16771,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.03,,,
16772,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.02,,,
16773,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16774,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16775,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.04,,,
16776,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.02,,,
16777,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.02,,,
16778,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.02,,,
16779,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16780,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0,,,
16781,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0,,,
16782,COOP:366993,PITTSBURGH ASOS PA US,12/20/11,0.01,,,
16783,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.04,,,
16784,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.08,,,
16785,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.03,,,
16786,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.01,,,
16787,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.01,,,
16788,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.01,,,
16789,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0,,,
16790,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.07,,,
16791,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.06,,,
16792,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.06,,,
16793,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0,,,
16794,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0,,,
16795,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.01,,,
16796,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0,,,
16797,COOP:366993,PITTSBURGH ASOS PA US,12/21/11,0.03,,,
16798,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0,,,
16799,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0,,,
16800,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0,,,
16801,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0.02,,,
16802,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0.08,,,
16803,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0.1,,,
16804,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0.08,,,
16805,COOP:366993,PITTSBURGH ASOS PA US,12/22/11,0.08,,,
16806,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0.03,,,
16807,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0.03,,,
16808,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16809,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16810,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16811,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16812,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16813,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16814,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16815,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
16816,COOP:366993,PITTSBURGH ASOS PA US,12/23/11,0,,,
