INDEX,STATION,STATION_NAME,DATE,HPCP,,DATE_2,HPCP_2
1060,COOP:366993,PITTSBURGH ASOS PA US,6/1/13,0,,,
1061,COOP:366993,PITTSBURGH ASOS PA US,6/1/13,0,,,
1062,COOP:366993,PITTSBURGH ASOS PA US,6/1/13,0,,,
1063,COOP:366993,PITTSBURGH ASOS PA US,6/2/13,0.06,,,
1064,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1065,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1066,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1067,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.02,,,
1068,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.03,,,
1069,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.05,,,
1070,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1071,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1072,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1073,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.01,,,
1074,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.17,,,
1075,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.09,,,
1076,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1077,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1078,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.05,,,
1079,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.4,,,
1080,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.18,,,
1081,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.01,,,
1082,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0,,,
1083,COOP:366993,PITTSBURGH ASOS PA US,6/6/13,0.02,,,
1084,COOP:366993,PITTSBURGH ASOS PA US,6/7/13,0.02,,,
1085,COOP:366993,PITTSBURGH ASOS PA US,6/7/13,0.01,,,
1086,COOP:366993,PITTSBURGH ASOS PA US,6/7/13,0,,,
1087,COOP:366993,PITTSBURGH ASOS PA US,6/7/13,0,,,
1088,COOP:366993,PITTSBURGH ASOS PA US,6/7/13,0,,,
1089,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1090,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1091,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1092,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0.01,,,
1093,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1094,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1095,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1096,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1097,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1098,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1099,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0.01,,,
1100,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0.03,,,
1101,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1102,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0.08,,,
1103,COOP:366993,PITTSBURGH ASOS PA US,6/10/13,0,,,
1104,COOP:366993,PITTSBURGH ASOS PA US,6/11/13,0,,,
1105,COOP:366993,PITTSBURGH ASOS PA US,6/11/13,0,,,
1106,COOP:366993,PITTSBURGH ASOS PA US,6/11/13,0.01,,,
1107,COOP:366993,PITTSBURGH ASOS PA US,6/12/13,0,,,
1108,COOP:366993,PITTSBURGH ASOS PA US,6/12/13,0,,,
1109,COOP:366993,PITTSBURGH ASOS PA US,6/12/13,0,,,
1110,COOP:366993,PITTSBURGH ASOS PA US,6/12/13,0,,,
1111,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.01,,,
1112,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.07,,,
1113,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.26,,,
1114,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.12,,,
1115,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.48,,,
1116,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.05,,,
1117,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.01,,,
1118,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1119,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1120,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1121,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1122,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0.01,,,
1123,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1124,COOP:366993,PITTSBURGH ASOS PA US,6/13/13,0,,,
1125,COOP:366993,PITTSBURGH ASOS PA US,6/15/13,0,,,
1126,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0,,,
1127,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0.1,,,
1128,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0.04,,,
1129,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0,,,
1130,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0.08,,,
1131,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0,,,
1132,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0,,,
1133,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0.12,,,
1134,COOP:366993,PITTSBURGH ASOS PA US,6/16/13,0.12,,,
1135,COOP:366993,PITTSBURGH ASOS PA US,6/17/13,0.06,,,
1136,COOP:366993,PITTSBURGH ASOS PA US,6/18/13,0.05,,,
1137,COOP:366993,PITTSBURGH ASOS PA US,6/18/13,0,,,
1138,COOP:366993,PITTSBURGH ASOS PA US,6/25/13,0,,,
1139,COOP:366993,PITTSBURGH ASOS PA US,6/25/13,0.17,,,
1140,COOP:366993,PITTSBURGH ASOS PA US,6/25/13,0.01,,,
1141,COOP:366993,PITTSBURGH ASOS PA US,6/25/13,0,,,
1142,COOP:366993,PITTSBURGH ASOS PA US,6/25/13,0,,,
1143,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.53,,,
1144,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.13,,,
1145,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.2,,,
1146,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.19,,,
1147,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.24,,,
1148,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.2,,,
1149,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0.03,,,
1150,COOP:366993,PITTSBURGH ASOS PA US,6/26/13,0,,,
1151,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0,,,
1152,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.03,,,
1153,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.07,,,
1154,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.22,,,
1155,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.13,,,
1156,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.02,,,
1157,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.01,,,
1158,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0,,,
1159,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0,,,
1160,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0.04,,,
1161,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0,,,
1162,COOP:366993,PITTSBURGH ASOS PA US,6/27/13,0,,,
1163,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0,,,
1164,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0.01,,,
1165,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0.01,,,
1166,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0,,,
1167,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0.2,,,
1168,COOP:366993,PITTSBURGH ASOS PA US,6/28/13,0,,,
1169,COOP:366993,PITTSBURGH ASOS PA US,6/29/13,0,,,
1170,COOP:366993,PITTSBURGH ASOS PA US,6/30/13,0.15,,,
1171,COOP:366993,PITTSBURGH ASOS PA US,6/30/13,0,,,
1172,COOP:366993,PITTSBURGH ASOS PA US,6/30/13,0,,,
1173,COOP:366993,PITTSBURGH ASOS PA US,6/30/13,0.04,,,
1174,COOP:366993,PITTSBURGH ASOS PA US,6/30/13,0.01,,,
1175,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0,,,
1176,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0,,,
1177,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.01,,,
1178,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0,,,
1179,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.01,,,
1180,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.04,,,
1181,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.03,,,
1182,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.05,,,
1183,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0,,,
1184,COOP:366993,PITTSBURGH ASOS PA US,7/1/13,0.01,,,
1185,COOP:366993,PITTSBURGH ASOS PA US,7/2/13,0.08,,,
1186,COOP:366993,PITTSBURGH ASOS PA US,7/2/13,0.01,,,
1187,COOP:366993,PITTSBURGH ASOS PA US,7/2/13,0,,,
1188,COOP:366993,PITTSBURGH ASOS PA US,7/2/13,0,,,
1189,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0.01,,,
1190,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0.02,,,
1191,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0,,,
1192,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0.01,,,
1193,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0.02,,,
1194,COOP:366993,PITTSBURGH ASOS PA US,7/4/13,0,,,
1195,COOP:366993,PITTSBURGH ASOS PA US,7/5/13,0,,,
1196,COOP:366993,PITTSBURGH ASOS PA US,7/5/13,0,,,
1197,COOP:366993,PITTSBURGH ASOS PA US,7/5/13,0,,,
1198,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1199,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1200,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1201,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1202,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1203,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1204,COOP:366993,PITTSBURGH ASOS PA US,7/7/13,0,,,
1205,COOP:366993,PITTSBURGH ASOS PA US,7/8/13,0,,,
1206,COOP:366993,PITTSBURGH ASOS PA US,7/8/13,0.45,,,
1207,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.12,,,
1208,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1209,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1210,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1211,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.06,,,
1212,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.25,,,
1213,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1214,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1215,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.11,,,
1216,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0,,,
1217,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.01,,,
1218,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.13,,,
1219,COOP:366993,PITTSBURGH ASOS PA US,7/9/13,0.08,,,
1220,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0,,,
1221,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0,,,
1222,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.2,,,
1223,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.07,,,
1224,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.16,,,
1225,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,1.3,,,
1226,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.06,,,
1227,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.04,,,
1228,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.07,,,
1229,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.43,,,
1230,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.06,,,
1231,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0.05,,,
1232,COOP:366993,PITTSBURGH ASOS PA US,7/10/13,0,,,
1233,COOP:366993,PITTSBURGH ASOS PA US,7/12/13,0,,,
1234,COOP:366993,PITTSBURGH ASOS PA US,7/12/13,0,,,
1235,COOP:366993,PITTSBURGH ASOS PA US,7/16/13,0.02,,,
1236,COOP:366993,PITTSBURGH ASOS PA US,7/16/13,0.03,,,
1237,COOP:366993,PITTSBURGH ASOS PA US,7/19/13,0.02,,,
1238,COOP:366993,PITTSBURGH ASOS PA US,7/19/13,0,,,
1239,COOP:366993,PITTSBURGH ASOS PA US,7/20/13,0.1,,,
1240,COOP:366993,PITTSBURGH ASOS PA US,7/20/13,0,,,
1241,COOP:366993,PITTSBURGH ASOS PA US,7/21/13,0,,,
1242,COOP:366993,PITTSBURGH ASOS PA US,7/21/13,0,,,
1243,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1244,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1245,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1246,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1247,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0.05,,,
1248,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0.01,,,
1249,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,1.04,,,
1250,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0.01,,,
1251,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1252,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0.01,,,
1253,COOP:366993,PITTSBURGH ASOS PA US,7/22/13,0,,,
1254,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0,,,
1255,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0,,,
1256,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0,,,
1257,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0,,,
1258,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0.73,,,
1259,COOP:366993,PITTSBURGH ASOS PA US,7/23/13,0.01,,,
1260,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0,,,
1261,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0.01,,,
1262,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0.13,,,
1263,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0.01,,,
1264,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0,,,
1265,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0,,,
1266,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0,,,
1267,COOP:366993,PITTSBURGH ASOS PA US,7/27/13,0,,,
1268,COOP:366993,PITTSBURGH ASOS PA US,7/28/13,0,,,
1269,COOP:366993,PITTSBURGH ASOS PA US,7/28/13,0,,,
1270,COOP:366993,PITTSBURGH ASOS PA US,7/28/13,0,,,
1271,COOP:366993,PITTSBURGH ASOS PA US,7/28/13,0,,,
1272,COOP:366993,PITTSBURGH ASOS PA US,7/28/13,0.01,,,
1273,COOP:366993,PITTSBURGH ASOS PA US,7/31/13,0,,,
1274,COOP:366993,PITTSBURGH ASOS PA US,7/31/13,0.02,,,
1275,COOP:366993,PITTSBURGH ASOS PA US,7/31/13,0,,,
1276,COOP:366993,PITTSBURGH ASOS PA US,8/1/13,0,,,
1277,COOP:366993,PITTSBURGH ASOS PA US,8/1/13,0,,,
1278,COOP:366993,PITTSBURGH ASOS PA US,8/1/13,0.13,,,
1279,COOP:366993,PITTSBURGH ASOS PA US,8/1/13,0,,,
1280,COOP:366993,PITTSBURGH ASOS PA US,8/1/13,0,,,
1281,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0,,,
1282,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0.01,,,
1283,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0.08,,,
1284,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0,,,
1285,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0.03,,,
1286,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0.08,,,
1287,COOP:366993,PITTSBURGH ASOS PA US,8/3/13,0.01,,,
1288,COOP:366993,PITTSBURGH ASOS PA US,8/4/13,0.01,,,
1289,COOP:366993,PITTSBURGH ASOS PA US,8/7/13,0.05,,,
1290,COOP:366993,PITTSBURGH ASOS PA US,8/7/13,0.05,,,
1291,COOP:366993,PITTSBURGH ASOS PA US,8/7/13,0.03,,,
1292,COOP:366993,PITTSBURGH ASOS PA US,8/8/13,0,,,
1293,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0,,,
1294,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0.03,,,
1295,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0,,,
1296,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0.01,,,
1297,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0,,,
1298,COOP:366993,PITTSBURGH ASOS PA US,8/9/13,0,,,
1299,COOP:366993,PITTSBURGH ASOS PA US,8/11/13,0,,,
1300,COOP:366993,PITTSBURGH ASOS PA US,8/11/13,0,,,
1301,COOP:366993,PITTSBURGH ASOS PA US,8/13/13,0,,,
1302,COOP:366993,PITTSBURGH ASOS PA US,8/13/13,0,,,
1303,COOP:366993,PITTSBURGH ASOS PA US,8/14/13,0,,,
1304,COOP:366993,PITTSBURGH ASOS PA US,8/14/13,0,,,
1305,COOP:366993,PITTSBURGH ASOS PA US,8/14/13,0,,,
1306,COOP:366993,PITTSBURGH ASOS PA US,8/14/13,0,,,
1307,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1308,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0.01,,,
1309,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1310,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1311,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1312,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1313,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1314,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1315,COOP:366993,PITTSBURGH ASOS PA US,8/18/13,0,,,
1316,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0,,,
1317,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.01,,,
1318,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0,,,
1319,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.01,,,
1320,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.16,,,
1321,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.11,,,
1322,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0,,,
1323,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.05,,,
1324,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.06,,,
1325,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0,,,
1326,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0.02,,,
1327,COOP:366993,PITTSBURGH ASOS PA US,8/19/13,0,,,
1328,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0,,,
1329,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0,,,
1330,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0.02,,,
1331,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0,,,
1332,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0.04,,,
1333,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0,,,
1334,COOP:366993,PITTSBURGH ASOS PA US,8/22/13,0.01,,,
1335,COOP:366993,PITTSBURGH ASOS PA US,8/23/13,0.01,,,
1336,COOP:366993,PITTSBURGH ASOS PA US,8/23/13,0,,,
1337,COOP:366993,PITTSBURGH ASOS PA US,8/23/13,0,,,
1338,COOP:366993,PITTSBURGH ASOS PA US,8/23/13,0,,,
1339,COOP:366993,PITTSBURGH ASOS PA US,8/26/13,0.01,,,
1340,COOP:366993,PITTSBURGH ASOS PA US,8/26/13,0.01,,,
1341,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0,,,
1342,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0,,,
1343,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0.03,,,
1344,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0,,,
1345,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0,,,
1346,COOP:366993,PITTSBURGH ASOS PA US,8/27/13,0,,,
1347,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.01,,,
1348,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.03,,,
1349,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.04,,,
1350,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.53,,,
1351,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.04,,,
1352,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.04,,,
1353,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0.01,,,
1354,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1355,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1356,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1357,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1358,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1359,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1360,COOP:366993,PITTSBURGH ASOS PA US,8/28/13,0,,,
1361,COOP:366993,PITTSBURGH ASOS PA US,8/31/13,0,,,
1362,COOP:366993,PITTSBURGH ASOS PA US,9/1/13,0,,,
1363,COOP:366993,PITTSBURGH ASOS PA US,9/1/13,0.01,,,
1364,COOP:366993,PITTSBURGH ASOS PA US,9/1/13,0,,,
1365,COOP:366993,PITTSBURGH ASOS PA US,9/1/13,0,,,
1366,COOP:366993,PITTSBURGH ASOS PA US,9/2/13,0,,,
1367,COOP:366993,PITTSBURGH ASOS PA US,9/9/13,0,,,
1368,COOP:366993,PITTSBURGH ASOS PA US,9/9/13,0.44,,,
1369,COOP:366993,PITTSBURGH ASOS PA US,9/9/13,0.02,,,
1370,COOP:366993,PITTSBURGH ASOS PA US,9/9/13,0.01,,,
1371,COOP:366993,PITTSBURGH ASOS PA US,9/9/13,0,,,
1372,COOP:366993,PITTSBURGH ASOS PA US,9/11/13,0,,,
1373,COOP:366993,PITTSBURGH ASOS PA US,9/11/13,0.01,,,
1374,COOP:366993,PITTSBURGH ASOS PA US,9/11/13,0,,,
1375,COOP:366993,PITTSBURGH ASOS PA US,9/11/13,0,,,
1376,COOP:366993,PITTSBURGH ASOS PA US,9/11/13,0,,,
1377,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0.4,,,
1378,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0,,,
1379,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0,,,
1380,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0,,,
1381,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0,,,
1382,COOP:366993,PITTSBURGH ASOS PA US,9/12/13,0,,,
1383,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0.03,,,
1384,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0.04,,,
1385,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0.07,,,
1386,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0,,,
1387,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0.11,,,
1388,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0,,,
1389,COOP:366993,PITTSBURGH ASOS PA US,9/13/13,0,,,
1390,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0,,,
1391,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0.02,,,
1392,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0.05,,,
1393,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0.07,,,
1394,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0.05,,,
1395,COOP:366993,PITTSBURGH ASOS PA US,9/16/13,0,,,
1396,COOP:366993,PITTSBURGH ASOS PA US,9/19/13,0,,,
1397,COOP:366993,PITTSBURGH ASOS PA US,9/19/13,0,,,
1398,COOP:366993,PITTSBURGH ASOS PA US,9/19/13,0,,,
1399,COOP:366993,PITTSBURGH ASOS PA US,9/20/13,0,,,
1400,COOP:366993,PITTSBURGH ASOS PA US,9/20/13,0,,,
1401,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0,,,
1402,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.05,,,
1403,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.17,,,
1404,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.21,,,
1405,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.18,,,
1406,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.1,,,
1407,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.05,,,
1408,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.05,,,
1409,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.15,,,
1410,COOP:366993,PITTSBURGH ASOS PA US,9/21/13,0.02,,,
1411,COOP:366993,PITTSBURGH ASOS PA US,9/22/13,0,,,
1412,COOP:366993,PITTSBURGH ASOS PA US,10/1/13,0,,,
1413,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0,,,
1414,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0,,,
1415,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0,,,
1416,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0,,,
1417,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0.34,,,
1418,COOP:366993,PITTSBURGH ASOS PA US,10/3/13,0.01,,,
1419,COOP:366993,PITTSBURGH ASOS PA US,10/4/13,0.01,,,
1420,COOP:366993,PITTSBURGH ASOS PA US,10/4/13,0.26,,,
1421,COOP:366993,PITTSBURGH ASOS PA US,10/4/13,0,,,
1422,COOP:366993,PITTSBURGH ASOS PA US,10/5/13,0,,,
1423,COOP:366993,PITTSBURGH ASOS PA US,10/5/13,0.1,,,
1424,COOP:366993,PITTSBURGH ASOS PA US,10/5/13,0,,,
1425,COOP:366993,PITTSBURGH ASOS PA US,10/7/13,0,,,
1426,COOP:366993,PITTSBURGH ASOS PA US,10/7/13,0,,,
1427,COOP:366993,PITTSBURGH ASOS PA US,10/7/13,0.08,,,
